user_id,item_id,score,user_id_pair,pos,fake
4147,5991,1,[50],[1.0],1
5921,15567,0,[4107],[-1.0],1
4403,13099,0,[1049],[-1.0],1
472,1181,1,[4387],[1.0],0
4844,7180,0,[2291],[1.0],1
3208,9143,0,[5527],[1.0],0
5628,6278,0,[2157],[-1.0],1
982,9380,1,[4555],[1.0],0
823,162,1,[6450],[-1.0],0
1021,1646,1,[4434],[1.0],0
2796,7769,1,[6157],[1.0],0
490,479,1,[4504],[1.0],0
2299,12140,1,[5130],[1.0],0
59,1305,1,[4348],[1.0],0
533,5609,1,[5341],[-1.0],0
1014,5736,1,[4527],[-1.0],0
5924,2957,1,[1550],[1.0],1
2289,7846,1,[4920],[1.0],0
482,15031,1,[4686],[1.0],0
4826,15894,1,[450],[-1.0],1
66,14043,1,[4384],[1.0],0
3118,12050,1,[5146],[-1.0],0
4534,646,1,[504],[-1.0],1
881,7261,1,[4985],[-1.0],0
60,16553,1,[4623],[1.0],0
4879,8290,1,[3065],[-1.0],1
2706,6065,1,[6505],[1.0],0
4457,14844,1,[500],[-1.0],1
169,4388,0,[5949],[1.0],0
496,7509,1,[4234],[1.0],0
547,8156,0,[6210],[1.0],0
1021,14373,0,[4434],[1.0],0
5712,5497,1,[539],[-1.0],1
442,862,1,[4329],[1.0],0
583,5583,1,[4967],[-1.0],0
6039,13037,1,[2703],[1.0],1
102,2103,0,[4298],[-1.0],0
4507,16490,1,[956],[-1.0],1
4302,16907,1,[931],[1.0],1
103,955,1,[4383],[1.0],0
4764,4885,1,[2001],[1.0],1
4451,2814,0,[92],[-1.0],1
5752,11657,1,[292],[-1.0],1
147,3032,0,[4475],[1.0],0
512,7682,1,[4214],[1.0],0
4181,13437,1,[459],[-1.0],1
6457,10280,1,[3508],[1.0],1
4224,63,1,[38],[-1.0],1
542,5654,1,[4704],[-1.0],0
5122,6886,1,[2877],[-1.0],1
829,12335,0,[5389],[1.0],0
510,4199,0,[4317],[1.0],0
931,16884,1,[4302],[-1.0],0
16,2745,1,[4490],[1.0],0
1695,11207,1,[4995],[1.0],0
110,5447,0,[4702],[1.0],0
4231,8232,1,[129],[1.0],1
4147,14510,0,[50],[1.0],1
4807,8343,1,[112],[1.0],1
4216,1516,0,[91],[1.0],1
54,12434,1,[4431],[1.0],0
2312,8262,0,[5911],[1.0],0
1516,12444,0,[5623],[1.0],0
113,13946,1,[4699],[1.0],0
4755,10240,1,[2000],[1.0],1
5057,8484,1,[230],[-1.0],1
481,13953,0,[4139],[1.0],0
5421,14413,0,[1744],[1.0],1
1986,14053,0,[4622],[-1.0],0
4251,1244,1,[468],[-1.0],1
102,208,0,[4298],[-1.0],0
4214,14552,0,[512],[-1.0],1
118,2832,1,[4833],[1.0],0
4626,12985,1,[42],[-1.0],1
4369,14053,0,[104],[-1.0],1
4323,2035,0,[488],[-1.0],1
193,342,0,[5792],[1.0],0
2381,12949,1,[5844],[-1.0],0
648,1922,1,[5106],[-1.0],0
2571,5471,1,[5671],[1.0],0
1452,13644,0,[6117],[1.0],0
1029,5427,1,[4625],[1.0],0
134,8741,1,[4935],[1.0],0
475,8299,0,[4159],[1.0],0
5012,13710,1,[2100],[1.0],1
463,13816,1,[4668],[1.0],0
5816,2333,0,[186],[-1.0],1
126,52,1,[4338],[1.0],0
4462,8692,0,[606],[-1.0],1
3405,9254,1,[4354],[1.0],0
299,7999,1,[4946],[-1.0],0
4969,8806,1,[2284],[1.0],1
4503,14922,0,[424],[-1.0],1
4137,9221,0,[55],[-1.0],1
4160,14708,1,[78],[1.0],1
743,6811,0,[4712],[-1.0],0
432,1229,1,[4433],[-1.0],0
445,16103,1,[4325],[-1.0],0
2874,7149,1,[6066],[-1.0],0
267,11479,1,[5346],[1.0],0
105,15794,1,[4453],[1.0],0
4393,14780,0,[107],[-1.0],1
4504,16560,1,[490],[-1.0],1
1023,14513,0,[4771],[1.0],0
571,5464,1,[5279],[1.0],0
5165,15537,0,[1044],[-1.0],1
4349,14795,0,[903],[-1.0],1
913,6121,1,[5062],[-1.0],0
4437,12927,1,[2779],[-1.0],1
1123,8724,1,[4700],[-1.0],0
4139,13476,0,[481],[-1.0],1
4562,9226,1,[433],[-1.0],1
4289,13093,0,[80],[1.0],1
2788,7382,0,[6112],[-1.0],0
1199,2482,0,[6416],[-1.0],0
2075,15794,1,[4993],[1.0],0
5752,5885,1,[292],[-1.0],1
4397,4378,0,[99],[1.0],1
159,944,1,[4593],[1.0],0
1170,14889,1,[6295],[1.0],0
105,14802,1,[4453],[1.0],0
4807,6032,1,[112],[1.0],1
4322,5619,0,[1331],[-1.0],1
4445,205,0,[37],[-1.0],1
107,14064,1,[4393],[1.0],0
996,8743,1,[6241],[1.0],0
4272,9858,1,[180],[-1.0],1
5118,1391,1,[53],[1.0],1
4216,15357,0,[91],[1.0],1
4623,4741,0,[60],[-1.0],1
5749,5430,1,[2382],[1.0],1
5174,8120,1,[2252],[1.0],1
1047,7876,1,[5262],[-1.0],0
4336,1627,1,[65],[-1.0],1
5352,9652,0,[529],[1.0],1
1214,2485,0,[5946],[1.0],0
73,14598,1,[4365],[1.0],0
171,5279,0,[4450],[-1.0],0
452,7732,0,[4305],[-1.0],0
117,7936,1,[4467],[-1.0],0
5277,10394,1,[810],[1.0],1
4694,4649,1,[451],[-1.0],1
4394,4451,0,[457],[-1.0],1
1889,13006,1,[5169],[1.0],0
2301,7782,1,[5111],[-1.0],0
4243,7400,0,[81],[-1.0],1
4573,12316,1,[833],[-1.0],1
455,8255,1,[4651],[1.0],0
153,75,1,[4242],[1.0],0
4381,11964,0,[2279],[1.0],1
4549,8271,1,[2186],[-1.0],1
4866,4677,0,[865],[-1.0],1
4372,13501,0,[51],[1.0],1
3544,10520,0,[5427],[1.0],0
4178,431,1,[69],[-1.0],1
4622,4287,0,[1986],[1.0],1
4420,2462,0,[100],[-1.0],1
801,1112,1,[4606],[1.0],0
4316,11559,0,[2222],[-1.0],1
2420,13116,0,[5900],[1.0],0
443,5041,1,[4793],[1.0],0
466,3629,0,[4717],[-1.0],0
4326,7939,1,[88],[-1.0],1
718,12015,0,[4217],[1.0],0
5233,5042,0,[2131],[-1.0],1
5866,8831,0,[737],[-1.0],1
4547,11451,1,[64],[-1.0],1
4179,10784,1,[491],[-1.0],1
4464,1444,1,[1118],[-1.0],1
477,13823,0,[4907],[1.0],0
515,1371,1,[4754],[-1.0],0
5116,14610,0,[2224],[-1.0],1
83,15326,0,[4335],[1.0],0
4840,12772,1,[1890],[-1.0],1
2157,5916,0,[5628],[1.0],0
81,3927,0,[4243],[1.0],0
79,303,0,[5185],[1.0],0
2614,5567,1,[6589],[1.0],0
124,14908,0,[4377],[1.0],0
626,5516,0,[5004],[-1.0],0
4482,1608,0,[476],[-1.0],1
4683,4381,0,[441],[-1.0],1
477,14339,0,[4907],[1.0],0
5705,5589,0,[2409],[-1.0],1
4179,6586,1,[491],[-1.0],1
92,14271,1,[4451],[1.0],0
4673,5548,1,[558],[1.0],1
4224,10830,1,[38],[-1.0],1
4338,11442,1,[126],[-1.0],1
484,10264,1,[4584],[1.0],0
2850,6975,1,[5726],[1.0],0
4454,2751,0,[93],[-1.0],1
4147,7108,1,[50],[1.0],1
91,14046,1,[4216],[-1.0],0
854,12159,0,[4415],[-1.0],0
42,4211,0,[4626],[1.0],0
914,8556,0,[5325],[1.0],0
181,9158,1,[4887],[1.0],0
4165,15095,1,[1015],[-1.0],1
5586,12311,0,[838],[1.0],1
656,5281,1,[5220],[-1.0],0
4419,15579,1,[101],[-1.0],1
480,13490,0,[4161],[1.0],0
4807,11794,1,[112],[1.0],1
4504,13830,1,[490],[-1.0],1
4793,13831,1,[443],[-1.0],1
444,887,1,[4303],[1.0],0
2863,12059,0,[5985],[-1.0],0
430,9098,0,[5043],[1.0],0
4718,17082,1,[1514],[-1.0],1
4425,15767,1,[876],[-1.0],1
5359,14067,0,[3540],[-1.0],1
4504,13028,1,[490],[-1.0],1
5658,5616,1,[635],[-1.0],1
67,13657,1,[4222],[1.0],0
505,8084,1,[4258],[1.0],0
4375,3892,1,[436],[-1.0],1
4508,1599,1,[137],[-1.0],1
84,106,0,[4327],[-1.0],0
4659,146,1,[1],[-1.0],1
4656,15555,0,[2174],[-1.0],1
1026,11210,0,[5376],[1.0],0
890,16470,1,[4297],[1.0],0
4148,12568,1,[106],[1.0],1
65,10808,1,[4336],[1.0],0
223,16274,1,[4842],[1.0],0
464,1932,1,[4193],[1.0],0
5171,3598,1,[1034],[1.0],1
134,3007,1,[4935],[1.0],0
4894,12414,1,[508],[-1.0],1
2513,12929,0,[6127],[1.0],0
126,15918,1,[4338],[1.0],0
4220,7459,1,[49],[-1.0],1
5526,12933,1,[2300],[-1.0],1
6519,14729,0,[1938],[-1.0],1
102,12398,1,[4298],[-1.0],0
2185,12919,1,[5557],[1.0],0
4201,8799,1,[473],[-1.0],1
4160,14210,1,[78],[1.0],1
5643,16548,1,[1065],[1.0],1
2820,7750,1,[5446],[1.0],0
2821,13155,1,[5439],[1.0],0
4207,5682,1,[591],[-1.0],1
480,10888,0,[4161],[1.0],0
4274,15913,1,[926],[-1.0],1
1494,10401,1,[4867],[-1.0],0
4107,15010,0,[5921],[1.0],0
4364,1379,1,[524],[1.0],1
4878,12103,0,[753],[1.0],1
4200,1223,0,[439],[-1.0],1
4651,16464,1,[455],[-1.0],1
4344,14354,1,[82],[-1.0],1
4589,13137,1,[3770],[-1.0],1
511,7655,0,[4331],[1.0],0
99,12386,1,[4397],[-1.0],0
4949,12101,1,[3545],[-1.0],1
4635,9914,0,[202],[-1.0],1
196,16564,0,[4735],[1.0],0
685,6507,1,[4645],[1.0],0
111,14746,1,[4180],[1.0],0
4243,538,0,[81],[-1.0],1
5561,11968,1,[2991],[1.0],1
4792,10293,1,[2311],[-1.0],1
2454,16089,0,[4286],[1.0],0
106,16558,0,[4148],[-1.0],0
2192,14852,1,[4275],[-1.0],0
4795,211,0,[535],[1.0],1
194,5448,1,[4233],[1.0],0
4941,7515,1,[830],[1.0],1
569,5572,1,[5565],[-1.0],0
932,1369,0,[5081],[1.0],0
4559,8779,0,[2280],[-1.0],1
123,2977,1,[4396],[-1.0],0
467,2958,0,[4301],[1.0],0
79,8305,1,[5185],[1.0],0
5681,8316,0,[2473],[1.0],1
5169,7488,0,[1889],[-1.0],1
2943,14504,0,[4295],[1.0],0
495,15081,1,[4229],[1.0],0
3711,15031,1,[5364],[-1.0],0
4896,10079,1,[513],[-1.0],1
4626,10096,1,[42],[-1.0],1
4631,17410,1,[503],[-1.0],1
4331,7721,1,[511],[-1.0],1
2493,7298,1,[5408],[-1.0],0
2705,15362,1,[4745],[-1.0],0
4468,1546,1,[1169],[-1.0],1
4807,2406,1,[112],[1.0],1
4250,14587,1,[62],[-1.0],1
287,1346,1,[5304],[1.0],0
96,7712,1,[4772],[1.0],0
1999,8304,1,[5214],[-1.0],0
865,5464,1,[4866],[1.0],0
50,14640,1,[4147],[-1.0],0
5490,16201,1,[2030],[-1.0],1
5875,9694,1,[692],[1.0],1
460,5130,1,[4567],[1.0],0
4269,2862,1,[218],[1.0],1
4474,7390,1,[7],[-1.0],1
4528,16379,1,[68],[-1.0],1
6389,5810,1,[2515],[-1.0],1
5324,15075,1,[1135],[-1.0],1
4198,5435,0,[440],[-1.0],1
5526,12013,1,[2300],[-1.0],1
4301,4754,1,[467],[-1.0],1
2159,6274,1,[5152],[1.0],0
847,11442,1,[5891],[1.0],0
88,8652,1,[4326],[1.0],0
127,14798,1,[4133],[-1.0],0
2362,10385,0,[5444],[-1.0],0
5850,14678,0,[4039],[-1.0],1
4114,15069,0,[6189],[1.0],0
5262,12103,1,[1047],[1.0],1
6070,14354,0,[1362],[1.0],1
4212,7718,1,[471],[-1.0],1
4148,4381,1,[106],[1.0],1
4231,11958,1,[129],[1.0],1
49,4909,0,[4220],[1.0],0
1445,8107,1,[6391],[1.0],0
4385,8621,0,[1043],[1.0],1
4336,7525,0,[65],[-1.0],1
208,3351,1,[4174],[1.0],0
114,15909,1,[4195],[1.0],0
1736,11065,0,[4255],[1.0],0
1222,11129,0,[5218],[-1.0],0
4420,1186,1,[100],[-1.0],1
4652,16523,0,[909],[1.0],1
2174,15039,1,[4656],[1.0],0
2865,12575,1,[5600],[1.0],0
436,8399,1,[4375],[1.0],0
5864,13069,1,[2223],[1.0],1
1927,13382,0,[6248],[-1.0],0
4039,14856,1,[5850],[1.0],0
5219,9136,0,[1243],[-1.0],1
5160,9643,1,[44],[-1.0],1
5037,9277,0,[170],[1.0],1
5593,3065,0,[302],[-1.0],1
442,8690,1,[4329],[1.0],0
4504,4481,1,[490],[-1.0],1
2028,11928,0,[4940],[1.0],0
5047,14533,0,[3968],[1.0],1
425,37,1,[4260],[1.0],0
594,5722,1,[4566],[1.0],0
4576,5876,1,[486],[-1.0],1
4490,5648,0,[16],[-1.0],1
2689,12410,1,[5333],[1.0],0
6290,12330,1,[3181],[-1.0],1
571,5463,1,[5279],[1.0],0
2413,5582,0,[5775],[1.0],0
4234,417,1,[496],[-1.0],1
4457,14957,0,[500],[-1.0],1
5733,5457,1,[2241],[1.0],1
4578,14723,1,[2219],[-1.0],1
957,15552,1,[4945],[1.0],0
5621,16509,0,[2150],[-1.0],1
2220,6643,1,[4151],[1.0],0
6554,1163,1,[1083],[1.0],1
4400,894,0,[122],[-1.0],1
4773,6006,1,[2276],[-1.0],1
4647,4314,0,[661],[-1.0],1
447,7366,1,[4350],[1.0],0
888,7447,1,[4838],[1.0],0
4250,5152,1,[62],[-1.0],1
4740,2490,1,[435],[-1.0],1
70,1242,1,[4592],[1.0],0
4425,14513,1,[876],[-1.0],1
620,6634,0,[6193],[-1.0],0
137,15356,1,[4508],[1.0],0
4369,1088,0,[104],[-1.0],1
46,12318,1,[4610],[1.0],0
4293,14998,0,[470],[-1.0],1
4148,510,0,[106],[1.0],1
5820,7398,1,[2461],[1.0],1
131,13802,1,[4886],[1.0],0
679,14385,0,[5306],[1.0],0
4177,5492,0,[136],[-1.0],1
4190,1599,1,[97],[1.0],1
3572,16533,1,[5968],[-1.0],0
148,9679,0,[4488],[-1.0],0
4137,14566,1,[55],[-1.0],1
4222,2056,1,[67],[-1.0],1
4383,8841,1,[103],[-1.0],1
5166,7668,1,[160],[-1.0],1
4623,13765,0,[60],[-1.0],1
703,6158,1,[5782],[1.0],0
5517,7454,0,[2434],[1.0],1
4666,12006,1,[2327],[-1.0],1
2721,7933,1,[4484],[1.0],0
4243,13448,0,[81],[-1.0],1
2946,15093,0,[5827],[1.0],0
5131,14928,0,[2516],[-1.0],1
2160,7395,1,[4608],[-1.0],0
2399,12319,0,[5721],[1.0],0
4862,4333,1,[684],[-1.0],1
475,13528,0,[4159],[1.0],0
3182,12946,0,[4973],[-1.0],0
4201,16285,1,[473],[-1.0],1
8,9684,1,[4513],[-1.0],0
5329,12167,0,[2858],[1.0],1
85,3494,1,[4206],[-1.0],0
868,7353,1,[4519],[-1.0],0
4668,9319,1,[463],[-1.0],1
4696,13112,1,[47],[-1.0],1
4365,1950,1,[73],[-1.0],1
4826,8247,1,[450],[-1.0],1
2,437,1,[4720],[-1.0],0
4690,5582,1,[554],[-1.0],1
4457,1943,1,[500],[-1.0],1
999,1413,1,[6221],[1.0],0
4420,12360,1,[100],[-1.0],1
4797,11907,0,[750],[1.0],1
1026,14777,0,[5376],[1.0],0
3086,12957,0,[6323],[-1.0],0
4982,6004,0,[532],[-1.0],1
833,12928,1,[4573],[1.0],0
726,8775,0,[4943],[-1.0],0
4238,5203,1,[427],[-1.0],1
4,10048,0,[4633],[1.0],0
4315,11960,1,[6],[-1.0],1
3662,12319,0,[6413],[-1.0],0
5128,5616,1,[622],[1.0],1
1481,8276,1,[4237],[1.0],0
2978,12746,1,[4162],[1.0],0
4993,13519,0,[2075],[-1.0],1
1191,8785,1,[4939],[1.0],0
436,8246,1,[4375],[1.0],0
5630,7908,0,[837],[-1.0],1
4369,2495,0,[104],[-1.0],1
4323,14113,1,[488],[-1.0],1
1242,8648,0,[5432],[-1.0],0
5401,232,0,[615],[1.0],1
2925,14604,1,[4602],[1.0],0
4969,12932,1,[2284],[1.0],1
5577,7877,1,[831],[1.0],1
3831,13031,1,[6474],[1.0],0
4350,1612,1,[447],[-1.0],1
4471,8777,1,[983],[1.0],1
1472,2090,0,[6071],[-1.0],0
5537,11938,1,[673],[1.0],1
4886,13115,0,[131],[-1.0],1
4183,14981,1,[498],[-1.0],1
4179,416,0,[491],[-1.0],1
5184,12964,1,[3130],[1.0],1
5186,7921,0,[172],[-1.0],1
500,14104,1,[4457],[1.0],0
492,2977,1,[4150],[1.0],0
1118,8100,1,[4464],[1.0],0
4555,7715,1,[982],[-1.0],1
441,7890,1,[4683],[1.0],0
5013,10239,1,[2931],[-1.0],1
5374,11979,0,[3047],[1.0],1
116,5985,0,[4340],[1.0],0
127,13833,0,[4133],[-1.0],0
4312,1528,1,[217],[-1.0],1
4975,10649,1,[3556],[-1.0],1
38,15747,1,[4224],[1.0],0
4486,14716,1,[120],[-1.0],1
1040,2220,0,[4799],[1.0],0
180,6857,1,[4272],[1.0],0
4216,6005,1,[91],[1.0],1
2160,14728,0,[4608],[-1.0],0
106,200,0,[4148],[-1.0],0
5109,11575,1,[2152],[1.0],1
4778,5133,1,[461],[-1.0],1
4190,8914,1,[97],[1.0],1
4916,15320,0,[273],[1.0],1
5971,13037,1,[2687],[-1.0],1
4475,16886,0,[147],[-1.0],1
437,13174,1,[4135],[1.0],0
4499,6638,0,[623],[-1.0],1
672,12131,0,[4351],[1.0],0
4473,12071,0,[2775],[1.0],1
2989,12766,1,[4444],[1.0],0
102,13971,0,[4298],[-1.0],0
4350,11907,1,[447],[-1.0],1
4234,3966,1,[496],[-1.0],1
2561,6437,1,[6227],[1.0],0
3679,12868,1,[6134],[1.0],0
4712,8036,1,[743],[1.0],1
4582,11344,0,[462],[-1.0],1
4877,6868,1,[2773],[1.0],1
4632,3951,1,[489],[-1.0],1
84,3979,1,[4327],[-1.0],0
4164,15194,1,[1050],[-1.0],1
1470,14773,0,[5720],[1.0],0
4771,15189,1,[1023],[-1.0],1
6081,12997,0,[2476],[1.0],1
6119,9146,1,[30],[-1.0],1
4902,728,1,[899],[1.0],1
4854,6462,1,[683],[-1.0],1
476,12817,0,[4482],[1.0],0
5510,12331,1,[3184],[-1.0],1
4535,6107,1,[2724],[-1.0],1
476,14422,1,[4482],[1.0],0
3626,11442,1,[6049],[1.0],0
630,8116,0,[5373],[-1.0],0
920,13488,0,[4356],[1.0],0
4349,8277,1,[903],[-1.0],1
456,2749,0,[4194],[-1.0],0
1331,5618,1,[4322],[1.0],0
5912,5478,1,[2386],[-1.0],1
6582,3056,1,[1830],[1.0],1
3,941,1,[4557],[1.0],0
4473,12171,0,[2775],[1.0],1
700,251,0,[4829],[-1.0],0
4135,8807,1,[437],[-1.0],1
113,7997,0,[4699],[1.0],0
843,1960,0,[5892],[-1.0],0
4670,8793,0,[730],[1.0],1
62,13464,1,[4250],[1.0],0
66,11434,0,[4384],[1.0],0
4232,11227,0,[886],[1.0],1
4628,14532,0,[494],[-1.0],1
2199,10231,1,[5375],[1.0],0
108,9014,0,[4218],[-1.0],0
334,29,1,[4960],[-1.0],0
490,7505,1,[4504],[1.0],0
5000,13131,1,[2008],[-1.0],1
457,16258,1,[4394],[1.0],0
4317,6522,1,[510],[-1.0],1
2008,7488,1,[5000],[1.0],0
4749,8786,1,[90],[-1.0],1
2039,14973,0,[6419],[-1.0],0
4923,11899,0,[2768],[1.0],1
4279,12949,1,[2693],[-1.0],1
3358,12162,1,[6456],[-1.0],0
439,8842,1,[4200],[1.0],0
521,9743,1,[4903],[1.0],0
2486,11923,0,[4885],[1.0],0
4817,379,0,[598],[1.0],1
4518,5447,0,[458],[-1.0],1
2377,10381,1,[4553],[1.0],0
4239,335,1,[559],[-1.0],1
3130,11715,1,[5184],[-1.0],0
2304,8131,0,[4291],[-1.0],0
4907,2448,1,[477],[-1.0],1
608,335,0,[5539],[-1.0],0
5306,12064,1,[679],[-1.0],1
4302,17719,0,[931],[1.0],1
494,15312,1,[4628],[1.0],0
4864,6139,0,[1341],[1.0],1
4680,11443,1,[3360],[-1.0],1
4235,7570,1,[135],[-1.0],1
4921,1376,1,[1121],[-1.0],1
80,15851,1,[4289],[-1.0],0
4273,10719,1,[2099],[1.0],1
1916,9695,1,[4379],[-1.0],0
4575,15833,1,[125],[-1.0],1
2220,13123,1,[4151],[1.0],0
877,16559,1,[4544],[1.0],0
4632,5900,1,[489],[-1.0],1
4627,11534,1,[469],[-1.0],1
4284,17465,0,[2151],[1.0],1
4745,7395,1,[2705],[1.0],1
4596,3711,0,[1967],[-1.0],1
2826,12988,1,[4774],[1.0],0
685,4360,0,[4645],[1.0],0
4195,2343,0,[114],[-1.0],1
1992,13042,1,[5237],[-1.0],0
4187,13655,1,[478],[-1.0],1
81,12354,1,[4243],[1.0],0
3367,11942,0,[5354],[1.0],0
474,16096,1,[4157],[-1.0],0
4631,4391,1,[503],[-1.0],1
2098,8808,1,[4657],[1.0],0
4778,14215,0,[461],[-1.0],1
1331,8418,0,[4322],[1.0],0
4806,15840,1,[2357],[-1.0],1
5521,15269,0,[1171],[1.0],1
4136,16464,1,[915],[1.0],1
56,2799,0,[4505],[-1.0],0
4575,1958,1,[125],[-1.0],1
1523,3575,1,[6084],[1.0],0
465,16522,0,[4358],[1.0],0
4610,1939,0,[46],[-1.0],1
504,1040,1,[4534],[1.0],0
4305,8254,1,[452],[1.0],1
4720,17317,0,[2],[1.0],1
512,10169,1,[4214],[1.0],0
76,2154,0,[4416],[1.0],0
4557,1920,1,[3],[-1.0],1
4754,15801,1,[515],[1.0],1
4383,14485,1,[103],[-1.0],1
2696,7049,1,[5007],[1.0],0
4431,3918,0,[54],[-1.0],1
1615,5678,0,[4129],[-1.0],0
5384,1971,1,[575],[-1.0],1
435,12333,1,[4740],[1.0],0
5130,11979,0,[2299],[-1.0],1
4214,5957,0,[512],[-1.0],1
4387,7088,1,[472],[-1.0],1
5035,11131,1,[2712],[-1.0],1
4745,7416,1,[2705],[1.0],1
1020,14904,1,[4523],[-1.0],0
4179,437,1,[491],[-1.0],1
4454,7358,1,[93],[-1.0],1
128,4113,1,[4613],[1.0],0
5374,12664,0,[3047],[1.0],1
199,1679,0,[4738],[1.0],0
4485,12338,1,[835],[1.0],1
4772,8818,0,[96],[-1.0],1
4560,5223,0,[453],[-1.0],1
5129,5432,1,[549],[-1.0],1
4309,5611,1,[2316],[1.0],1
12,4658,0,[4663],[-1.0],0
4205,11507,1,[71],[-1.0],1
447,8350,0,[4350],[1.0],0
5214,10318,0,[1999],[1.0],1
6036,12940,0,[2329],[1.0],1
6247,1924,0,[707],[1.0],1
886,15390,1,[4232],[-1.0],0
4318,12981,1,[827],[-1.0],1
4631,7458,1,[503],[-1.0],1
278,14734,1,[4252],[1.0],0
480,16562,1,[4161],[1.0],0
5124,3132,1,[1103],[1.0],1
1579,2896,0,[4230],[1.0],0
5471,13138,0,[3881],[1.0],1
5593,2806,0,[302],[-1.0],1
632,6189,1,[6016],[1.0],0
4315,12332,1,[6],[-1.0],1
453,365,0,[4560],[1.0],0
4221,14905,0,[98],[-1.0],1
4190,86,0,[97],[1.0],1
4731,5966,1,[2401],[-1.0],1
2201,13048,1,[5366],[1.0],0
4466,12849,1,[2328],[1.0],1
4396,7789,1,[123],[1.0],1
4799,7249,0,[1040],[-1.0],1
462,8354,1,[4582],[1.0],0
1174,1408,1,[4893],[1.0],0
79,2026,1,[5185],[1.0],0
153,9883,1,[4242],[1.0],0
3583,15914,1,[5739],[1.0],0
483,260,1,[4153],[-1.0],0
4309,7523,0,[2316],[1.0],1
4190,14350,1,[97],[1.0],1
436,5436,1,[4375],[1.0],0
4234,9435,1,[496],[-1.0],1
2654,6279,1,[4477],[-1.0],0
274,2490,0,[5063],[1.0],0
6070,4892,0,[1362],[1.0],1
5044,6478,1,[668],[-1.0],1
5823,13580,1,[1396],[-1.0],1
836,7875,1,[4514],[1.0],0
5103,13006,1,[2343],[1.0],1
114,4330,0,[4195],[1.0],0
2696,11792,1,[5007],[1.0],0
6527,6210,1,[2633],[-1.0],1
9,8637,1,[4287],[1.0],0
82,13673,1,[4344],[1.0],0
539,345,1,[5712],[1.0],0
1383,15988,1,[5882],[-1.0],0
5322,11902,0,[3099],[-1.0],1
5206,145,1,[772],[-1.0],1
87,1373,0,[4810],[1.0],0
4966,15179,0,[1111],[1.0],1
4713,8343,1,[1984],[1.0],1
520,8304,1,[4707],[-1.0],0
4852,17156,1,[1238],[1.0],1
4611,16020,0,[1411],[-1.0],1
4694,3075,1,[451],[-1.0],1
3381,8524,0,[5534],[-1.0],0
119,13990,1,[4857],[1.0],0
156,7690,1,[5149],[-1.0],0
585,9717,0,[5547],[1.0],0
4315,12550,1,[6],[-1.0],1
504,9431,1,[4534],[1.0],0
287,3013,1,[5304],[1.0],0
478,1550,1,[4187],[1.0],0
1357,1467,0,[4688],[-1.0],0
291,2818,1,[4459],[-1.0],0
2690,13051,1,[4204],[1.0],0
6313,8045,1,[1426],[-1.0],1
5969,10333,1,[2653],[-1.0],1
4797,12111,0,[750],[1.0],1
4338,7886,0,[126],[-1.0],1
521,4171,1,[4903],[1.0],0
4467,1164,1,[117],[1.0],1
438,13781,0,[4330],[1.0],0
135,7976,1,[4235],[1.0],0
2282,12062,1,[5821],[1.0],0
5418,13154,1,[3899],[-1.0],1
5638,8786,1,[587],[1.0],1
62,14974,1,[4250],[1.0],0
4893,14553,1,[1174],[-1.0],1
4640,12533,1,[895],[-1.0],1
39,7636,0,[4568],[-1.0],0
4483,14602,0,[2146],[-1.0],1
4508,11749,1,[137],[-1.0],1
3132,12922,1,[5468],[1.0],0
191,14579,1,[5145],[1.0],0
196,1915,1,[4735],[1.0],0
4679,14537,0,[1028],[1.0],1
98,5939,1,[4221],[1.0],0
4618,14679,1,[2634],[-1.0],1
4932,16921,0,[300],[-1.0],1
470,8737,1,[4293],[1.0],0
149,14368,1,[4314],[1.0],0
919,14750,1,[4463],[1.0],0
4134,13549,1,[1443],[1.0],1
4905,8354,0,[479],[1.0],1
451,16501,0,[4694],[1.0],0
2299,6462,1,[5130],[1.0],0
4504,8248,1,[490],[-1.0],1
300,16718,1,[4932],[1.0],0
126,3871,1,[4338],[1.0],0
4453,9319,1,[105],[-1.0],1
4876,5650,0,[2211],[-1.0],1
496,2972,1,[4234],[1.0],0
4424,8517,1,[10],[-1.0],1
103,14242,1,[4383],[1.0],0
1111,7729,1,[4966],[-1.0],0
1129,7430,1,[5134],[1.0],0
491,12677,1,[4179],[1.0],0
6307,37,1,[25],[-1.0],1
925,15561,0,[4884],[1.0],0
605,250,0,[4965],[-1.0],0
4278,10137,1,[671],[-1.0],1
4838,11423,0,[888],[-1.0],1
504,8995,1,[4534],[1.0],0
4555,15519,1,[982],[-1.0],1
6013,12426,1,[2314],[-1.0],1
4858,6796,1,[659],[-1.0],1
4445,9283,1,[37],[-1.0],1
6276,3052,1,[1696],[1.0],1
641,6733,1,[5248],[-1.0],0
4201,13522,1,[473],[-1.0],1
5341,8676,1,[533],[1.0],1
52,775,0,[4947],[1.0],0
5201,5687,0,[756],[1.0],1
111,2491,0,[4180],[1.0],0
925,3855,0,[4884],[1.0],0
4279,13074,1,[2693],[-1.0],1
4921,4208,0,[1121],[-1.0],1
5532,1144,0,[1032],[-1.0],1
2405,10406,0,[6090],[-1.0],0
4229,2578,1,[495],[-1.0],1
5213,14501,1,[2162],[-1.0],1
490,14684,0,[4504],[1.0],0
5532,6469,1,[1032],[-1.0],1
4327,1586,0,[84],[1.0],1
4546,8255,1,[86],[-1.0],1
91,11794,1,[4216],[-1.0],0
